DAuid,WPname,hav,distances
59151865,Hazelnut Meadows Community Park,6.9018931358076845,9026.0
59151865,Unwin Park,7.494495304449463,10230.0
59151865,Panorama Park,9.30516557670555,12766.0
59151865,Tamanawis Park,8.886122414419773,12572.0
59151865,Goldstone Park,8.81314756007602,10650.0
59151865,Royal Canadian Mounted Police Newton,9.097797934182928,10538.0
59151865,West Newton Community Park,9.51323523451181,13272.0
59151865,Surrey RCMP District #3 Newton,6.458640518337873,8853.0
59151865,Robson Park,4.4332230288225976,5671.0
59151865,Fominion Park,5.022831520083776,7264.0
59151865,King's Cross Shopping Centre,6.056994761116095,8497.0
59151866,Nordel Crossing Shopping Mall,6.647679497151604,8993.0
59151866,Scott Road Centre Shopping Mall,7.345200325538662,10646.0
59151866,Srawberry Hill Shopping Centre Shopping Mall,8.378045585450462,12149.0
59151866,Sunshine Hills Center Shopping Mall,9.861134439456917,13897.0
59151866,Mud Bay Park,11.784800544033311,11784.80054403331
59151866,Sullivan Park,8.148965462283469,9018.0
59151866,TE Scott Park,6.652333635669551,8011.0
59151866,Chimney Heights Park,5.758796278734791,7445.0
59151866,Hazelnut Meadows Community Park,7.130624996273419,9087.0
59151866,Unwin Park,7.735125750979448,10291.0
59151866,Panorama Park,9.546046821319319,12828.0
59151866,Tamanawis Park,9.129101412562473,12633.0
59151866,Goldstone Park,9.023531580057721,10791.0
59151866,Royal Canadian Mounted Police Newton,9.315517159689435,10599.0
59151866,West Newton Community Park,9.752254331923584,13333.0
59151866,Surrey RCMP District #3 Newton,6.697133671658479,8915.0
59151866,Robson Park,4.59084198425362,5572.0
59151866,Fominion Park,5.265179205346486,7325.0
59151866,King's Cross Shopping Centre,6.2967682982149515,8559.0
59151871,Nordel Crossing Shopping Mall,7.098532248420257,10049.0
59151871,Scott Road Centre Shopping Mall,7.897823612379408,11613.0
59151871,Srawberry Hill Shopping Centre Shopping Mall,9.032553041436033,13116.0
59151871,Sunshine Hills Center Shopping Mall,10.56668375349084,10566.68375349084
