DAuid,WPname,hav,distances
59151871,Hemlock Park,3.5190009690433235,5362.0
59151871,Fleetwood Park,5.97427625799728,7648.0
59151871,Surrey Lake Park,6.595038164105371,9174.0
59151871,Maple Green Park,3.6913434910736274,4367.0
59151871,RCMP E-Division Headquarters,2.47533419458839,4384.0
59151871,Invergarry Bike Park,1.166188785747893,1398.0
59151871,Fraser View Park,2.450614441331584,4487.0
59151871,Bonnie Schrenk Park,5.906379481675434,7974.0
59151871,Tynehead Regional Park,4.207637086840212,5850.0
59151871,Port Kells Park,9.806882131059,13085.0
59151872,Hawthorne Park,1.626561443611194,2077.0
59151872,Guildford Town Centre Shopping Mall,1.1273012784074454,1809.0
59151872,Fraser Heights Park,2.132713229309819,3743.0
59151872,Lionel Park,2.039381797473574,2930.0
59151872,Enver Creek Park,5.460494157431618,6308.0
59151872,Royal Canadian Mounted Police Guildford,1.146497505771663,1579.0
59151872,Riverside Heights Shopping Centre Shopping Mall,0.4968407460013695,760.0
59151872,Surrey Bend Regional Park,5.500774748538238,7398.0
59151872,Hemlock Park,3.491606192073333,5721.0
59151872,Fleetwood Park,6.028581845670792,8007.0
59151872,Surrey Lake Park,6.741140048296188,9533.0
59151872,Maple Green Park,3.8686436822426327,4741.0
59151872,RCMP E-Division Headquarters,2.8234574402309254,4758.0
59151872,Invergarry Bike Park,1.2081973103638215,1772.0
59151872,Fraser View Park,2.0636245972874905,4846.0
59151872,Bonnie Schrenk Park,5.867897975536681,8333.0
